scenario_name,dgp_name,learner_name,n_obs,n_covariates,n_folds,mean_fold_ratio,coverage,coverage_gap,absolute_coverage_gap,se_ratio,mae,rmse
weak_signal_sparse_n250_p50_k10_lasso,weak_signal_sparse,lasso,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.6688680906323955,0.0801855416088973,0.1016207068993255
weak_signal_sparse_n250_p300_k10_lasso,weak_signal_sparse,lasso,250,300,10,1.3333333333333337,0.9,-0.04999999999999993,0.04999999999999993,0.9915509056674774,0.0569856111716684,0.0899925811593242
weak_signal_sparse_n500_p25_k5_lasso,weak_signal_sparse,lasso,500,25,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,0.9753228975973558,0.0352280384378088,0.0421964729073227
weak_signal_sparse_n500_p100_k2_lasso,weak_signal_sparse,lasso,500,100,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.7559803320412706,0.0472966386490084,0.0579937168088716
weak_signal_sparse_n500_p150_k10_lasso,weak_signal_sparse,lasso,500,150,10,0.3333333333333333,0.9,-0.04999999999999993,0.04999999999999993,0.6833964263124273,0.0523997938540888,0.0643439377900223
weak_signal_sparse_n1000_p25_k2_lasso,weak_signal_sparse,lasso,1000,25,2,0.05,0.9,-0.04999999999999993,0.04999999999999993,0.838276705196483,0.0329569926821316,0.0362099412226064
weak_signal_sparse_n1000_p25_k5_lasso,weak_signal_sparse,lasso,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,1.0261865498881222,0.023982619922153,0.0286857632550343
weak_signal_sparse_n1000_p150_k5_lasso,weak_signal_sparse,lasso,1000,150,5,0.1875,0.9,-0.04999999999999993,0.04999999999999993,0.9032719897474892,0.028129234757565,0.0389168258424812
weak_signal_sparse_n1000_p300_k5_lasso,weak_signal_sparse,lasso,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.6974535174005587,0.0381347983880117,0.046493144121506
weak_signal_sparse_n250_p25_k10_elastic_net,weak_signal_sparse,elastic_net,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.7725808461228687,0.063752767518247,0.0795660426235649
weak_signal_sparse_n250_p50_k10_elastic_net,weak_signal_sparse,elastic_net,250,50,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.7556755702036648,0.0733078890765363,0.0813469531172292
weak_signal_sparse_n250_p100_k2_elastic_net,weak_signal_sparse,elastic_net,250,100,2,0.8,0.9,-0.04999999999999993,0.04999999999999993,0.7417401653893391,0.0759833878419191,0.1009326514448286
weak_signal_sparse_n250_p100_k5_elastic_net,weak_signal_sparse,elastic_net,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,0.828976298033167,0.0614275559363851,0.0770646044696527
weak_signal_sparse_n250_p100_k10_elastic_net,weak_signal_sparse,elastic_net,250,100,10,0.4444444444444445,0.9,-0.04999999999999993,0.04999999999999993,0.7913129200768997,0.0712990477152983,0.0788908689699724
weak_signal_sparse_n500_p25_k5_elastic_net,weak_signal_sparse,elastic_net,500,25,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,0.9353536454440748,0.0347137057453779,0.0448424023247191
weak_signal_sparse_n500_p50_k2_elastic_net,weak_signal_sparse,elastic_net,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.994249811944226,0.0414921301078066,0.04975535762951
weak_signal_sparse_n500_p50_k10_elastic_net,weak_signal_sparse,elastic_net,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,1.0090987088515164,0.0411537872937755,0.0491251281618712
weak_signal_sparse_n500_p100_k2_elastic_net,weak_signal_sparse,elastic_net,500,100,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.7304478846540192,0.0434803086922815,0.0547231841560611
weak_signal_sparse_n500_p150_k2_elastic_net,weak_signal_sparse,elastic_net,500,150,2,0.5999999999999999,0.9,-0.04999999999999993,0.04999999999999993,0.6624651790335881,0.0595560263731071,0.0681620199590541
weak_signal_sparse_n500_p150_k5_elastic_net,weak_signal_sparse,elastic_net,500,150,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.671717223178564,0.053063524182223,0.0650895404275899
weak_signal_sparse_n500_p300_k2_elastic_net,weak_signal_sparse,elastic_net,500,300,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,1.2588170709504962,0.0277077758137392,0.0398516486943142
weak_signal_sparse_n500_p300_k5_elastic_net,weak_signal_sparse,elastic_net,500,300,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,0.8089366427563426,0.0449449200790742,0.055590572856446
weak_signal_sparse_n1000_p25_k5_elastic_net,weak_signal_sparse,elastic_net,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,1.1385860791110325,0.0301914443520678,0.034234476634241
weak_signal_sparse_n1000_p25_k10_elastic_net,weak_signal_sparse,elastic_net,1000,25,10,0.0277777777777777,0.9,-0.04999999999999993,0.04999999999999993,0.8989473211828855,0.0249133446203358,0.0332895814095213
weak_signal_sparse_n1000_p50_k2_elastic_net,weak_signal_sparse,elastic_net,1000,50,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,0.819153196133477,0.0257524064289598,0.0362545744200343
weak_signal_sparse_n1000_p50_k10_elastic_net,weak_signal_sparse,elastic_net,1000,50,10,0.0555555555555554,0.9,-0.04999999999999993,0.04999999999999993,0.8657444661636694,0.0246176597088911,0.0347008577554123
weak_signal_sparse_n1000_p100_k5_elastic_net,weak_signal_sparse,elastic_net,1000,100,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.9202262218104248,0.034084915440288,0.0399519735263063
weak_signal_sparse_n1000_p300_k5_elastic_net,weak_signal_sparse,elastic_net,1000,300,5,0.375,0.9,-0.04999999999999993,0.04999999999999993,0.6586432901188903,0.041404986774227,0.0477685660796232
weak_signal_sparse_n250_p25_k5_random_forest,weak_signal_sparse,random_forest,250,25,5,0.125,0.9,-0.04999999999999993,0.04999999999999993,0.7241242226056284,0.0577935092902273,0.0883610424554569
weak_signal_sparse_n250_p25_k10_random_forest,weak_signal_sparse,random_forest,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8335224474606433,0.0659651853815539,0.0746251138960872
weak_signal_sparse_n250_p100_k5_random_forest,weak_signal_sparse,random_forest,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,0.7406584272243859,0.0585110248210325,0.0841773051996286
weak_signal_sparse_n250_p150_k2_random_forest,weak_signal_sparse,random_forest,250,150,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,1.176493178688463,0.0450677194932108,0.0606370897120103
weak_signal_sparse_n250_p300_k2_random_forest,weak_signal_sparse,random_forest,250,300,2,2.3999999999999995,0.9,-0.04999999999999993,0.04999999999999993,1.1179772288711736,0.0645705216614793,0.0759676300701509
weak_signal_sparse_n250_p300_k5_random_forest,weak_signal_sparse,random_forest,250,300,5,1.5,0.9,-0.04999999999999993,0.04999999999999993,0.9706408162708372,0.0492527939025339,0.0632778805326895
weak_signal_sparse_n250_p300_k10_random_forest,weak_signal_sparse,random_forest,250,300,10,1.3333333333333337,0.9,-0.04999999999999993,0.04999999999999993,1.0224641231459537,0.0709976587708669,0.0776203766360749
weak_signal_sparse_n500_p50_k2_random_forest,weak_signal_sparse,random_forest,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.7710648163308648,0.0426377510035177,0.0535519421945576
weak_signal_sparse_n500_p100_k10_random_forest,weak_signal_sparse,random_forest,500,100,10,0.2222222222222222,0.9,-0.04999999999999993,0.04999999999999993,0.7570435371325421,0.050591635420329,0.0648998461133794
weak_signal_sparse_n500_p300_k2_random_forest,weak_signal_sparse,random_forest,500,300,2,1.1999999999999995,0.9,-0.04999999999999993,0.04999999999999993,0.8079953194971505,0.049322105399237,0.0557198587818561
weak_signal_sparse_n500_p300_k5_random_forest,weak_signal_sparse,random_forest,500,300,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,0.8595692101742376,0.0492646106183946,0.0586447214689725
weak_signal_sparse_n1000_p25_k5_random_forest,weak_signal_sparse,random_forest,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,1.0272016260699908,0.0201570710374394,0.0287996994836737
weak_signal_sparse_n1000_p25_k10_random_forest,weak_signal_sparse,random_forest,1000,25,10,0.0277777777777777,0.9,-0.04999999999999993,0.04999999999999993,0.9687050364141228,0.0253746760335996,0.0350802375079359
weak_signal_sparse_n1000_p50_k5_random_forest,weak_signal_sparse,random_forest,1000,50,5,0.0625,0.9,-0.04999999999999993,0.04999999999999993,1.023454371130977,0.0216052625146261,0.0299953315347647
weak_signal_sparse_n1000_p100_k2_random_forest,weak_signal_sparse,random_forest,1000,100,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.8257343179796873,0.0342645156121755,0.0372321219775822
weak_signal_sparse_n1000_p150_k10_random_forest,weak_signal_sparse,random_forest,1000,150,10,0.1666666666666665,0.9,-0.04999999999999993,0.04999999999999993,1.2913121806301089,0.0249197606447708,0.0295352995755074
weak_signal_sparse_n250_p25_k10_gradient_boosting,weak_signal_sparse,gradient_boosting,250,25,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,1.3703859459139962,0.040839991739909,0.0561203880797696
weak_signal_sparse_n250_p50_k2_gradient_boosting,weak_signal_sparse,gradient_boosting,250,50,2,0.4,0.9,-0.04999999999999993,0.04999999999999993,0.8022913254221697,0.0723416052288109,0.0901993337900755
weak_signal_sparse_n250_p50_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,250,50,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,1.1277050019459822,0.0839477828020804,0.0944967533383007
weak_signal_sparse_n250_p100_k2_gradient_boosting,weak_signal_sparse,gradient_boosting,250,100,2,0.8,0.9,-0.04999999999999993,0.04999999999999993,1.3535585196412243,0.0506513450931555,0.0660497687050904
weak_signal_sparse_n250_p100_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,250,100,5,0.5,0.9,-0.04999999999999993,0.04999999999999993,1.1734487709185375,0.052873192223862,0.0659407553166716
weak_signal_sparse_n250_p150_k10_gradient_boosting,weak_signal_sparse,gradient_boosting,250,150,10,0.6666666666666667,0.9,-0.04999999999999993,0.04999999999999993,0.77538279945556,0.0627495100232157,0.0835372614713163
weak_signal_sparse_n250_p300_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,250,300,5,1.5,0.9,-0.04999999999999993,0.04999999999999993,0.8551208367954938,0.0776386664081188,0.0848939460422133
weak_signal_sparse_n500_p25_k2_gradient_boosting,weak_signal_sparse,gradient_boosting,500,25,2,0.1,0.9,-0.04999999999999993,0.04999999999999993,1.148624264667311,0.0398754123606955,0.0500428756311881
weak_signal_sparse_n500_p50_k2_gradient_boosting,weak_signal_sparse,gradient_boosting,500,50,2,0.2,0.9,-0.04999999999999993,0.04999999999999993,0.973595968232678,0.0444606666150191,0.0552784833041562
weak_signal_sparse_n500_p50_k10_gradient_boosting,weak_signal_sparse,gradient_boosting,500,50,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.8682560411661009,0.0440558260746846,0.0513355443208317
weak_signal_sparse_n500_p100_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,500,100,5,0.25,0.9,-0.04999999999999993,0.04999999999999993,0.8484078655454068,0.0434028058760867,0.051465291574522
weak_signal_sparse_n500_p300_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,500,300,5,0.75,0.9,-0.04999999999999993,0.04999999999999993,1.061347100690896,0.052064338978534,0.0583400788631866
weak_signal_sparse_n1000_p25_k5_gradient_boosting,weak_signal_sparse,gradient_boosting,1000,25,5,0.03125,0.9,-0.04999999999999993,0.04999999999999993,0.7687682062159702,0.0452904405788984,0.0530639080112589
weak_signal_sparse_n1000_p100_k10_gradient_boosting,weak_signal_sparse,gradient_boosting,1000,100,10,0.1111111111111111,0.9,-0.04999999999999993,0.04999999999999993,0.9660650677721196,0.0325473988441124,0.0399584289791363
weak_signal_sparse_n1000_p150_k10_gradient_boosting,weak_signal_sparse,gradient_boosting,1000,150,10,0.1666666666666665,0.9,-0.04999999999999993,0.04999999999999993,1.1696971291416465,0.0256194823929137,0.032378608414008
